panel,beta,density
gamma2_click,-0.001831,33.466
gamma2_click,-0.001828,33.799
gamma2_click,-0.001824,34.132
gamma2_click,-0.001821,34.631
gamma2_click,-0.001818,35.130
gamma2_click,-0.001815,35.462
gamma2_click,-0.001811,35.795
gamma2_click,-0.001808,36.128
gamma2_click,-0.001805,36.460
gamma2_click,-0.001802,36.959
gamma2_click,-0.001798,37.458
gamma2_click,-0.001795,37.791
gamma2_click,-0.001792,38.124
gamma2_click,-0.001789,38.623
gamma2_click,-0.001785,39.122
gamma2_click,-0.001782,39.454
gamma2_click,-0.001779,39.787
gamma2_click,-0.001776,40.286
gamma2_click,-0.001772,40.785
gamma2_click,-0.001769,41.118
gamma2_click,-0.001766,41.617
gamma2_click,-0.001763,42.116
gamma2_click,-0.001759,42.448
gamma2_click,-0.001756,42.947
gamma2_click,-0.001753,43.446
gamma2_click,-0.001750,43.945
gamma2_click,-0.001746,44.444
gamma2_click,-0.001743,44.777
gamma2_click,-0.001740,45.276
gamma2_click,-0.001737,45.775
gamma2_click,-0.001733,46.274
gamma2_click,-0.001730,46.773
gamma2_click,-0.001727,47.106
gamma2_click,-0.001724,47.605
gamma2_click,-0.001720,48.104
gamma2_click,-0.001717,48.603
gamma2_click,-0.001714,49.268
gamma2_click,-0.001711,49.767
gamma2_click,-0.001707,50.266
gamma2_click,-0.001704,50.765
gamma2_click,-0.001701,51.264
gamma2_click,-0.001698,51.763
gamma2_click,-0.001694,52.262
gamma2_click,-0.001691,52.761
gamma2_click,-0.001688,53.260
gamma2_click,-0.001685,53.925
gamma2_click,-0.001681,54.424
gamma2_click,-0.001678,54.923
gamma2_click,-0.001675,55.422
gamma2_click,-0.001672,55.921
gamma2_click,-0.001668,56.587
gamma2_click,-0.001665,57.252
gamma2_click,-0.001662,57.751
gamma2_click,-0.001659,58.250
gamma2_click,-0.001655,58.916
gamma2_click,-0.001652,59.581
gamma2_click,-0.001649,60.080
gamma2_click,-0.001646,60.579
gamma2_click,-0.001642,61.244
gamma2_click,-0.001639,61.910
gamma2_click,-0.001636,62.575
gamma2_click,-0.001633,63.074
gamma2_click,-0.001629,63.573
gamma2_click,-0.001626,64.238
gamma2_click,-0.001623,64.904
gamma2_click,-0.001620,65.569
gamma2_click,-0.001616,66.234
gamma2_click,-0.001613,66.900
gamma2_click,-0.001610,67.565
gamma2_click,-0.001607,68.230
gamma2_click,-0.001603,68.729
gamma2_click,-0.001600,68.896
gamma2_click,-0.001597,69.062
gamma2_click,-0.001593,69.062
gamma2_click,-0.001590,69.062
gamma2_click,-0.001587,69.062
gamma2_click,-0.001584,69.062
gamma2_click,-0.001580,69.062
gamma2_click,-0.001577,68.916
gamma2_click,-0.001574,74.052
gamma2_click,-0.001571,75.050
gamma2_click,-0.001567,75.882
gamma2_click,-0.001564,76.713
gamma2_click,-0.001561,77.379
gamma2_click,-0.001558,78.044
gamma2_click,-0.001554,78.876
gamma2_click,-0.001551,79.707
gamma2_click,-0.001548,80.373
gamma2_click,-0.001545,81.038
gamma2_click,-0.001541,81.703
gamma2_click,-0.001538,82.535
gamma2_click,-0.001535,83.367
gamma2_click,-0.001532,84.032
gamma2_click,-0.001528,84.864
gamma2_click,-0.001525,85.695
gamma2_click,-0.001522,86.527
gamma2_click,-0.001519,87.192
gamma2_click,-0.001515,88.024
gamma2_click,-0.001512,88.689
gamma2_click,-0.001509,89.355
gamma2_click,-0.001506,90.186
gamma2_click,-0.001502,91.018
gamma2_click,-0.001499,91.850
gamma2_click,-0.001496,92.681
gamma2_click,-0.001493,93.513
gamma2_click,-0.001489,94.511
gamma2_click,-0.001486,95.343
gamma2_click,-0.001483,96.008
gamma2_click,-0.001480,96.840
gamma2_click,-0.001476,97.671
gamma2_click,-0.001473,98.503
gamma2_click,-0.001470,99.335
gamma2_click,-0.001467,100.166
gamma2_click,-0.001463,101.164
gamma2_click,-0.001460,102.162
gamma2_click,-0.001457,102.994
gamma2_click,-0.001454,103.826
gamma2_click,-0.001450,104.657
gamma2_click,-0.001447,105.489
gamma2_click,-0.001444,106.487
gamma2_click,-0.001441,107.319
gamma2_click,-0.001437,108.150
gamma2_click,-0.001434,109.148
gamma2_click,-0.001431,110.146
gamma2_click,-0.001428,110.978
gamma2_click,-0.001424,111.810
gamma2_click,-0.001421,112.808
gamma2_click,-0.001418,113.806
gamma2_click,-0.001415,114.804
gamma2_click,-0.001411,115.802
gamma2_click,-0.001408,116.633
gamma2_click,-0.001405,117.465
gamma2_click,-0.001402,118.463
gamma2_click,-0.001398,119.461
gamma2_click,-0.001395,120.459
gamma2_click,-0.001392,121.457
gamma2_click,-0.001389,122.455
gamma2_click,-0.001385,123.453
gamma2_click,-0.001382,124.451
gamma2_click,-0.001379,125.449
gamma2_click,-0.001376,126.447
gamma2_click,-0.001372,127.445
gamma2_click,-0.001369,128.443
gamma2_click,-0.001366,129.441
gamma2_click,-0.001363,130.439
gamma2_click,-0.001359,131.603
gamma2_click,-0.001356,132.601
gamma2_click,-0.001353,133.599
gamma2_click,-0.001350,134.431
gamma2_click,-0.001346,135.595
gamma2_click,-0.001343,136.760
gamma2_click,-0.001340,137.758
gamma2_click,-0.001337,138.922
gamma2_click,-0.001333,139.920
gamma2_click,-0.001330,141.084
gamma2_click,-0.001327,142.249
gamma2_click,-0.001323,143.247
gamma2_click,-0.001320,144.245
gamma2_click,-0.001317,145.409
gamma2_click,-0.001314,146.574
gamma2_click,-0.001310,147.572
gamma2_click,-0.001307,148.736
gamma2_click,-0.001304,149.900
gamma2_click,-0.001301,151.065
gamma2_click,-0.001297,152.229
gamma2_click,-0.001294,153.393
gamma2_click,-0.001291,154.558
gamma2_click,-0.001288,155.556
gamma2_click,-0.001284,156.720
gamma2_click,-0.001281,158.051
gamma2_click,-0.001278,159.215
gamma2_click,-0.001275,160.379
gamma2_click,-0.001271,161.544
gamma2_click,-0.001268,162.708
gamma2_click,-0.001265,163.872
gamma2_click,-0.001262,165.037
gamma2_click,-0.001258,166.201
gamma2_click,-0.001255,167.365
gamma2_click,-0.001252,168.696
gamma2_click,-0.001249,169.860
gamma2_click,-0.001245,171.191
gamma2_click,-0.001242,172.355
gamma2_click,-0.001239,173.520
gamma2_click,-0.001236,174.684
gamma2_click,-0.001232,176.015
gamma2_click,-0.001229,177.345
gamma2_click,-0.001226,178.676
gamma2_click,-0.001223,180.007
gamma2_click,-0.001219,181.171
gamma2_click,-0.001216,182.335
gamma2_click,-0.001213,183.666
gamma2_click,-0.001210,184.830
gamma2_click,-0.001206,185.995
gamma2_click,-0.001203,187.325
gamma2_click,-0.001200,188.656
gamma2_click,-0.001197,189.987
gamma2_click,-0.001193,191.317
gamma2_click,-0.001190,192.648
gamma2_click,-0.001187,193.979
gamma2_click,-0.001184,195.309
gamma2_click,-0.001180,196.640
gamma2_click,-0.001177,197.971
gamma2_click,-0.001174,199.301
gamma2_click,-0.001171,200.632
gamma2_click,-0.001167,201.963
gamma2_click,-0.001164,203.293
gamma2_click,-0.001161,204.624
gamma2_click,-0.001158,205.955
gamma2_click,-0.001154,207.285
gamma2_click,-0.001151,208.616
gamma2_click,-0.001148,210.113
gamma2_click,-0.001145,211.444
gamma2_click,-0.001141,212.774
gamma2_click,-0.001138,214.105
gamma2_click,-0.001135,215.436
gamma2_click,-0.001132,217.099
gamma2_click,-0.001128,218.430
gamma2_click,-0.001125,219.760
gamma2_click,-0.001122,221.091
gamma2_click,-0.001119,222.422
gamma2_click,-0.001115,224.085
gamma2_click,-0.001112,225.416
gamma2_click,-0.001109,226.747
gamma2_click,-0.001106,228.077
gamma2_click,-0.001102,229.741
gamma2_click,-0.001099,231.404
gamma2_click,-0.001096,232.568
gamma2_click,-0.001093,234.065
gamma2_click,-0.001089,235.396
gamma2_click,-0.001086,237.059
gamma2_click,-0.001083,238.390
gamma2_click,-0.001080,240.053
gamma2_click,-0.001076,241.384
gamma2_click,-0.001073,242.715
gamma2_click,-0.001070,244.045
gamma2_click,-0.001067,245.709
gamma2_click,-0.001063,247.372
gamma2_click,-0.001060,248.703
gamma2_click,-0.001057,250.033
gamma2_click,-0.001053,251.697
gamma2_click,-0.001050,253.027
gamma2_click,-0.001047,254.691
gamma2_click,-0.001044,256.354
gamma2_click,-0.001040,257.685
gamma2_click,-0.001037,259.015
gamma2_click,-0.001034,260.679
gamma2_click,-0.001031,262.342
gamma2_click,-0.001027,264.005
gamma2_click,-0.001024,265.336
gamma2_click,-0.001021,266.999
gamma2_click,-0.001018,268.330
gamma2_click,-0.001014,269.661
gamma2_click,-0.001011,271.324
gamma2_click,-0.001008,272.987
gamma2_click,-0.001005,274.318
gamma2_click,-0.001001,275.981
gamma2_click,-0.000998,277.645
gamma2_click,-0.000995,279.308
gamma2_click,-0.000992,280.639
gamma2_click,-0.000988,282.302
gamma2_click,-0.000985,283.633
gamma2_click,-0.000982,285.296
gamma2_click,-0.000979,286.627
gamma2_click,-0.000975,288.290
gamma2_click,-0.000972,289.953
gamma2_click,-0.000969,291.617
gamma2_click,-0.000966,292.947
gamma2_click,-0.000962,294.611
gamma2_click,-0.000959,296.274
gamma2_click,-0.000956,297.937
gamma2_click,-0.000953,299.268
gamma2_click,-0.000949,300.931
gamma2_click,-0.000946,302.595
gamma2_click,-0.000943,304.258
gamma2_click,-0.000940,305.589
gamma2_click,-0.000936,307.252
gamma2_click,-0.000933,308.916
gamma2_click,-0.000930,310.579
gamma2_click,-0.000927,312.242
gamma2_click,-0.000923,313.573
gamma2_click,-0.000920,314.904
gamma2_click,-0.000917,316.900
gamma2_click,-0.000914,318.230
gamma2_click,-0.000910,320.226
gamma2_click,-0.000907,321.890
gamma2_click,-0.000904,323.054
gamma2_click,-0.000901,324.884
gamma2_click,-0.000897,326.214
gamma2_click,-0.000894,327.878
gamma2_click,-0.000891,330.111
gamma2_click,-0.000888,331.371
gamma2_click,-0.000884,332.868
gamma2_click,-0.000881,334.198
gamma2_click,-0.000878,336.194
gamma2_click,-0.000875,337.525
gamma2_click,-0.000871,339.188
gamma2_click,-0.000868,340.852
gamma2_click,-0.000865,342.515
gamma2_click,-0.000862,343.846
gamma2_click,-0.000858,345.509
gamma2_click,-0.000855,346.840
gamma2_click,-0.000852,348.836
gamma2_click,-0.000849,350.166
gamma2_click,-0.000845,352.162
gamma2_click,-0.000842,353.493
gamma2_click,-0.000839,355.156
gamma2_click,-0.000836,356.820
gamma2_click,-0.000832,358.483
gamma2_click,-0.000829,360.146
gamma2_click,-0.000826,361.477
gamma2_click,-0.000823,363.140
gamma2_click,-0.000819,364.804
gamma2_click,-0.000816,366.134
gamma2_click,-0.000813,368.130
gamma2_click,-0.000810,369.461
gamma2_click,-0.000806,371.124
gamma2_click,-0.000803,372.788
gamma2_click,-0.000800,374.118
gamma2_click,-0.000797,375.782
gamma2_click,-0.000793,377.445
gamma2_click,-0.000790,378.776
gamma2_click,-0.000787,380.772
gamma2_click,-0.000783,382.102
gamma2_click,-0.000780,384.098
gamma2_click,-0.000777,385.762
gamma2_click,-0.000774,386.926
gamma2_click,-0.000770,388.756
gamma2_click,-0.000767,390.086
gamma2_click,-0.000764,391.750
gamma2_click,-0.000761,393.413
gamma2_click,-0.000757,394.744
gamma2_click,-0.000754,396.740
gamma2_click,-0.000751,398.071
gamma2_click,-0.000748,399.734
gamma2_click,-0.000744,401.065
gamma2_click,-0.000741,402.728
gamma2_click,-0.000738,404.391
gamma2_click,-0.000735,406.055
gamma2_click,-0.000731,407.385
gamma2_click,-0.000728,409.049
gamma2_click,-0.000725,410.712
gamma2_click,-0.000722,412.043
gamma2_click,-0.000718,413.706
gamma2_click,-0.000715,415.369
gamma2_click,-0.000712,416.700
gamma2_click,-0.000709,418.363
gamma2_click,-0.000705,419.694
gamma2_click,-0.000702,421.357
gamma2_click,-0.000699,423.021
gamma2_click,-0.000696,424.351
gamma2_click,-0.000692,425.682
gamma2_click,-0.000689,427.345
gamma2_click,-0.000686,428.676
gamma2_click,-0.000683,430.339
gamma2_click,-0.000679,432.003
gamma2_click,-0.000676,433.333
gamma2_click,-0.000673,434.664
gamma2_click,-0.000670,436.327
gamma2_click,-0.000666,437.991
gamma2_click,-0.000663,439.321
gamma2_click,-0.000660,440.652
gamma2_click,-0.000657,442.315
gamma2_click,-0.000653,443.646
gamma2_click,-0.000650,445.309
gamma2_click,-0.000647,446.640
gamma2_click,-0.000644,447.971
gamma2_click,-0.000640,449.634
gamma2_click,-0.000637,450.965
gamma2_click,-0.000634,452.295
gamma2_click,-0.000631,453.959
gamma2_click,-0.000627,455.289
gamma2_click,-0.000624,456.620
gamma2_click,-0.000621,457.951
gamma2_click,-0.000618,459.281
gamma2_click,-0.000614,460.945
gamma2_click,-0.000611,462.275
gamma2_click,-0.000608,463.606
gamma2_click,-0.000605,464.937
gamma2_click,-0.000601,466.267
gamma2_click,-0.000598,467.598
gamma2_click,-0.000595,469.261
gamma2_click,-0.000592,470.426
gamma2_click,-0.000588,471.923
gamma2_click,-0.000585,473.253
gamma2_click,-0.000582,474.584
gamma2_click,-0.000579,475.915
gamma2_click,-0.000575,477.246
gamma2_click,-0.000572,478.576
gamma2_click,-0.000569,479.907
gamma2_click,-0.000566,481.071
gamma2_click,-0.000562,482.568
gamma2_click,-0.000559,483.733
gamma2_click,-0.000556,485.230
gamma2_click,-0.000553,486.394
gamma2_click,-0.000549,487.725
gamma2_click,-0.000546,489.055
gamma2_click,-0.000543,490.220
gamma2_click,-0.000540,491.384
gamma2_click,-0.000536,492.715
gamma2_click,-0.000533,494.045
gamma2_click,-0.000530,495.210
gamma2_click,-0.000527,496.374
gamma2_click,-0.000523,497.705
gamma2_click,-0.000520,498.869
gamma2_click,-0.000517,500.033
gamma2_click,-0.000513,501.364
gamma2_click,-0.000510,502.528
gamma2_click,-0.000507,503.693
gamma2_click,-0.000504,504.857
gamma2_click,-0.000500,506.021
gamma2_click,-0.000497,507.186
gamma2_click,-0.000494,508.184
gamma2_click,-0.000491,509.348
gamma2_click,-0.000487,510.512
gamma2_click,-0.000484,511.677
gamma2_click,-0.000481,512.841
gamma2_click,-0.000478,513.839
gamma2_click,-0.000474,514.837
gamma2_click,-0.000471,516.001
gamma2_click,-0.000468,517.166
gamma2_click,-0.000465,518.164
gamma2_click,-0.000461,519.162
gamma2_click,-0.000458,520.160
gamma2_click,-0.000455,521.158
gamma2_click,-0.000452,522.156
gamma2_click,-0.000448,523.320
gamma2_click,-0.000445,524.318
gamma2_click,-0.000442,525.482
gamma2_click,-0.000439,526.314
gamma2_click,-0.000435,527.478
gamma2_click,-0.000432,528.310
gamma2_click,-0.000429,529.308
gamma2_click,-0.000426,530.306
gamma2_click,-0.000422,531.304
gamma2_click,-0.000419,532.302
gamma2_click,-0.000416,533.134
gamma2_click,-0.000413,533.965
gamma2_click,-0.000409,534.963
gamma2_click,-0.000406,535.795
gamma2_click,-0.000403,536.627
gamma2_click,-0.000400,537.625
gamma2_click,-0.000396,538.456
gamma2_click,-0.000393,539.288
gamma2_click,-0.000390,540.120
gamma2_click,-0.000387,540.951
gamma2_click,-0.000383,541.783
gamma2_click,-0.000380,542.615
gamma2_click,-0.000377,543.446
gamma2_click,-0.000374,544.112
gamma2_click,-0.000370,544.943
gamma2_click,-0.000367,545.775
gamma2_click,-0.000364,546.440
gamma2_click,-0.000361,547.106
gamma2_click,-0.000357,547.937
gamma2_click,-0.000354,548.769
gamma2_click,-0.000351,549.434
gamma2_click,-0.000348,549.933
gamma2_click,-0.000344,550.765
gamma2_click,-0.000341,551.430
gamma2_click,-0.000338,552.096
gamma2_click,-0.000335,552.761
gamma2_click,-0.000331,553.426
gamma2_click,-0.000328,554.092
gamma2_click,-0.000325,554.923
gamma2_click,-0.000322,555.422
gamma2_click,-0.000318,555.921
gamma2_click,-0.000315,556.587
gamma2_click,-0.000312,557.086
gamma2_click,-0.000309,557.585
gamma2_click,-0.000305,558.250
gamma2_click,-0.000302,558.749
gamma2_click,-0.000299,559.248
gamma2_click,-0.000296,559.747
gamma2_click,-0.000292,560.246
gamma2_click,-0.000289,560.745
gamma2_click,-0.000286,561.078
gamma2_click,-0.000283,561.577
gamma2_click,-0.000279,562.076
gamma2_click,-0.000276,562.409
gamma2_click,-0.000273,562.908
gamma2_click,-0.000270,563.407
gamma2_click,-0.000266,563.906
gamma2_click,-0.000263,564.238
gamma2_click,-0.000260,564.571
gamma2_click,-0.000257,564.904
gamma2_click,-0.000253,565.236
gamma2_click,-0.000250,565.569
gamma2_click,-0.000247,565.902
gamma2_click,-0.000243,566.234
gamma2_click,-0.000240,566.401
gamma2_click,-0.000237,566.567
gamma2_click,-0.000234,566.900
gamma2_click,-0.000230,567.066
gamma2_click,-0.000227,567.232
gamma2_click,-0.000224,567.565
gamma2_click,-0.000221,567.731
gamma2_click,-0.000217,567.731
gamma2_click,-0.000214,567.898
gamma2_click,-0.000211,568.064
gamma2_click,-0.000208,568.064
gamma2_click,-0.000204,568.064
gamma2_click,-0.000201,568.064
gamma2_click,-0.000198,568.064
gamma2_click,-0.000195,568.064
gamma2_click,-0.000191,568.064
gamma2_click,-0.000188,568.064
gamma2_click,-0.000185,568.064
gamma2_click,-0.000182,568.064
gamma2_click,-0.000178,568.064
gamma2_click,-0.000175,568.064
gamma2_click,-0.000172,568.064
gamma2_click,-0.000169,568.064
gamma2_click,-0.000165,568.064
gamma2_click,-0.000162,568.064
gamma2_click,-0.000159,568.064
gamma2_click,-0.000156,568.064
gamma2_click,-0.000152,568.064
gamma2_click,-0.000149,568.064
gamma2_click,-0.000146,568.064
gamma2_click,-0.000143,568.064
gamma2_click,-0.000139,568.064
gamma2_click,-0.000136,568.064
gamma2_click,-0.000133,568.064
gamma2_click,-0.000130,568.064
gamma2_click,-0.000126,568.064
gamma2_click,-0.000123,568.064
gamma2_click,-0.000120,568.064
gamma2_click,-0.000117,568.064
gamma2_click,-0.000113,568.064
gamma2_click,-0.000110,568.064
gamma2_click,-0.000107,568.064
gamma2_click,-0.000104,568.064
gamma2_click,-0.000100,567.898
gamma2_click,-0.000097,567.731
gamma2_click,-0.000094,567.565
gamma2_click,-0.000091,567.399
gamma2_click,-0.000087,567.066
gamma2_click,-0.000084,566.733
gamma2_click,-0.000081,566.401
gamma2_click,-0.000078,566.068
gamma2_click,-0.000074,565.735
gamma2_click,-0.000071,565.403
gamma2_click,-0.000068,565.070
gamma2_click,-0.000065,564.737
gamma2_click,-0.000061,564.238
gamma2_click,-0.000058,563.906
gamma2_click,-0.000055,563.573
gamma2_click,-0.000052,563.240
gamma2_click,-0.000048,562.741
gamma2_click,-0.000045,562.242
gamma2_click,-0.000042,561.910
gamma2_click,-0.000039,561.577
gamma2_click,-0.000035,561.078
gamma2_click,-0.000032,560.579
gamma2_click,-0.000029,560.080
gamma2_click,-0.000026,558.417
gamma2_click,-0.000022,556.753
gamma2_click,-0.000019,556.278
gamma2_click,-0.000016,556.420
gamma2_click,-0.000013,556.110
gamma2_click,-0.000009,555.755
gamma2_click,-0.000006,555.589
gamma2_click,-0.000003,555.422
gamma2_click,0.000000,554.923
gamma2_click,0.000004,554.591
gamma2_click,0.000007,554.092
gamma2_click,0.000010,553.426
gamma2_click,0.000013,552.761
gamma2_click,0.000017,552.096
gamma2_click,0.000020,551.597
gamma2_click,0.000023,551.264
gamma2_click,0.000027,550.432
gamma2_click,0.000030,549.767
gamma2_click,0.000033,548.935
gamma2_click,0.000036,548.270
gamma2_click,0.000040,547.438
gamma2_click,0.000043,546.607
gamma2_click,0.000046,545.775
gamma2_click,0.000049,545.110
gamma2_click,0.000053,544.278
gamma2_click,0.000056,543.613
gamma2_click,0.000059,542.947
gamma2_click,0.000062,542.282
gamma2_click,0.000066,541.450
gamma2_click,0.000069,540.452
gamma2_click,0.000072,539.621
gamma2_click,0.000075,538.955
gamma2_click,0.000079,538.124
gamma2_click,0.000082,537.292
gamma2_click,0.000085,536.460
gamma2_click,0.000088,535.629
gamma2_click,0.000092,534.797
gamma2_click,0.000095,533.799
gamma2_click,0.000098,532.801
gamma2_click,0.000101,531.803
gamma2_click,0.000105,530.971
gamma2_click,0.000108,530.140
gamma2_click,0.000111,529.142
gamma2_click,0.000114,528.144
gamma2_click,0.000118,527.146
gamma2_click,0.000121,526.314
gamma2_click,0.000124,525.482
gamma2_click,0.000127,524.484
gamma2_click,0.000131,523.486
gamma2_click,0.000134,522.322
gamma2_click,0.000137,521.324
gamma2_click,0.000140,520.492
gamma2_click,0.000144,519.328
gamma2_click,0.000147,518.496
gamma2_click,0.000150,517.374
gamma2_click,0.000153,516.334
gamma2_click,0.000157,515.336
gamma2_click,0.000160,514.172
gamma2_click,0.000163,513.007
gamma2_click,0.000166,512.009
gamma2_click,0.000170,510.845
gamma2_click,0.000173,509.681
gamma2_click,0.000176,508.683
gamma2_click,0.000179,507.518
gamma2_click,0.000183,506.354
gamma2_click,0.000186,505.356
gamma2_click,0.000189,504.192
gamma2_click,0.000192,503.027
gamma2_click,0.000196,501.863
gamma2_click,0.000199,500.699
gamma2_click,0.000202,499.410
gamma2_click,0.000205,498.204
gamma2_click,0.000209,497.039
gamma2_click,0.000212,495.875
gamma2_click,0.000215,494.544
gamma2_click,0.000218,493.380
gamma2_click,0.000222,492.216
gamma2_click,0.000225,490.885
gamma2_click,0.000228,489.554
gamma2_click,0.000231,488.390
gamma2_click,0.000235,487.226
gamma2_click,0.000238,485.895
gamma2_click,0.000241,484.564
